notice_date,effective_date,received_date,company,city,county,employees_type,col7,source_file,address,employees,layoff_closure_type,layoff_closure_type_raw
07/23/2024,10/02/2024,07/24/2024,Athletics Investment Group LLC,,Alameda County,43 Layoff Permanent,,warn7-1-24to6-30-25_table2.csv,warn7-1-24to6-30-25_table2.csv,43.0,Layoff Permanent,55 Harrison Street Suite 300  Oakland CA 94607
07/23/2024,10/02/2024,07/24/2024,Bay Area Sports Catering,,Alameda County,176 Closure Permanent,,warn7-1-24to6-30-25_table2.csv,warn7-1-24to6-30-25_table2.csv,176.0,Closure Permanent,7000 Coliseum Way  Oakland CA 94621
07/24/2024,09/27/2024,07/24/2024,"Vintage Wine Estates, Inc",,Mendocino County,124 Closure Permanent,,warn7-1-24to6-30-25_table2.csv,warn7-1-24to6-30-25_table2.csv,124.0,Closure Permanent,13300 Buckman Dr.  Hopland CA 95449
07/24/2024,09/27/2024,07/24/2024,"Vintage Wine Estates, Inc",,Napa County,17 Closure Permanent,,warn7-1-24to6-30-25_table2.csv,warn7-1-24to6-30-25_table2.csv,17.0,Closure Permanent,1060 Dunaweal Lane  Calistoga CA 94515
07/24/2024,09/27/2024,07/24/2024,"Vintage Wine Estates, Inc",,Napa County,10 Closure Permanent,,warn7-1-24to6-30-25_table2.csv,warn7-1-24to6-30-25_table2.csv,10.0,Closure Permanent,1077 Dunaweal Ln  Calistoga CA 94515
07/24/2024,09/27/2024,07/24/2024,"Vintage Wine Estates, Inc",,San Luis Obispo County,20 Closure Permanent,,warn7-1-24to6-30-25_table2.csv,warn7-1-24to6-30-25_table2.csv,20.0,Closure Permanent,453 Laetitia Vineyard Dr.  Arroyo Grande CA 93420
07/24/2024,09/27/2024,07/24/2024,"Vintage Wine Estates, Inc",,Sonoma County,101 Closure Permanent,,warn7-1-24to6-30-25_table2.csv,warn7-1-24to6-30-25_table2.csv,101.0,Closure Permanent,205 Concourse Blvd  Santa Rosa CA 95403
07/24/2024,09/27/2024,07/24/2024,"Vintage Wine Estates, Inc",,Sonoma County,19 Closure Permanent,,warn7-1-24to6-30-25_table2.csv,warn7-1-24to6-30-25_table2.csv,19.0,Closure Permanent,2064 Gravenstein Hwy N Ste 4  Sebastopol CA 95472
07/24/2024,09/27/2024,07/24/2024,"Vintage Wine Estates, Inc",,Sonoma County,11 Closure Permanent,,warn7-1-24to6-30-25_table2.csv,warn7-1-24to6-30-25_table2.csv,11.0,Closure Permanent,15000 Sonoma Hwy  Glen Ellen CA 95442
07/24/2024,09/27/2024,07/24/2024,"Vintage Wine Estates, Inc",,Sonoma County,37 Closure Permanent,,warn7-1-24to6-30-25_table2.csv,warn7-1-24to6-30-25_table2.csv,37.0,Closure Permanent,9825 Sonoma Hwy  Kenwood CA 95452
07/24/2024,09/27/2024,07/24/2024,"Vintage Wine Estates, Inc",,Sonoma County,5 Closure Permanent,,warn7-1-24to6-30-25_table2.csv,warn7-1-24to6-30-25_table2.csv,5.0,Closure Permanent,555 South Highway 1  Bodega Bay CA 94923
07/24/2024,09/27/2024,07/24/2024,"Vintage Wine Estates, Inc",,Sonoma County,33 Closure Permanent,,warn7-1-24to6-30-25_table2.csv,warn7-1-24to6-30-25_table2.csv,33.0,Closure Permanent,25200 Arnold Dr  Sonoma CA 95476
07/24/2024,09/27/2024,07/25/2024,Cepheid,,Alameda County,11 Layoff Permanent,,warn7-1-24to6-30-25_table2.csv,warn7-1-24to6-30-25_table2.csv,11.0,Layoff Permanent,44509 Pacific Commons Blvd  Fremont CA 94538
07/22/2024,09/20/2024,07/25/2024,ITC Federal,,Orange County,31 Layoff Permanent,,warn7-1-24to6-30-25_table2.csv,warn7-1-24to6-30-25_table2.csv,31.0,Layoff Permanent,24000 Avila Road  Laguna Niguel CA 92677
07/26/2024,09/26/2024,07/26/2024,"Daves California Logistics, LLC",,Glenn County,80 Closure Permanent,,warn7-1-24to6-30-25_table2.csv,warn7-1-24to6-30-25_table2.csv,80.0,Closure Permanent,6992 Haigh Drive  Orland CA 95963
07/29/2024,09/27/2024,07/29/2024,"Annabelle Candy Co., Inc.",,Alameda County,43 Closure Permanent,,warn7-1-24to6-30-25_table2.csv,warn7-1-24to6-30-25_table2.csv,43.0,Closure Permanent,27211 Industrial Blvd  Hayward CA 94545
07/26/2024,09/24/2024,07/29/2024,SunPower Corporation,,Alameda County,20 Layoff Permanent,,warn7-1-24to6-30-25_table2.csv,warn7-1-24to6-30-25_table2.csv,20.0,Layoff Permanent,1501 Eastshore Frontage Road  Berkeley CA 94710
07/26/2024,09/24/2024,07/29/2024,SunPower Corporation,,Contra Costa County,182 Layoff Permanent,,warn7-1-24to6-30-25_table2.csv,warn7-1-24to6-30-25_table2.csv,182.0,Layoff Permanent,"880 Harbour Way South, Suite 600  Richmond CA 94804"
07/26/2024,09/24/2024,07/29/2024,SunPower Corporation,,Los Angeles County,19 Layoff Permanent,,warn7-1-24to6-30-25_table2.csv,warn7-1-24to6-30-25_table2.csv,19.0,Layoff Permanent,12228 Sherman Way  North Hollywood CA 91605
07/26/2024,09/24/2024,07/29/2024,SunPower Corporation,,Orange County,11 Layoff Permanent,,warn7-1-24to6-30-25_table2.csv,warn7-1-24to6-30-25_table2.csv,11.0,Layoff Permanent,1645 Sinclair Street  Anaheim CA 92806
07/26/2024,09/24/2024,07/29/2024,SunPower Corporation,,Sacramento County,16 Layoff Permanent,,warn7-1-24to6-30-25_table2.csv,warn7-1-24to6-30-25_table2.csv,16.0,Layoff Permanent,"3200 Dwight Road, Suite 900  Elk Grove CA 95758"
07/26/2024,09/24/2024,07/29/2024,SunPower Corporation,,San Bernardino County,18 Layoff Permanent,,warn7-1-24to6-30-25_table2.csv,warn7-1-24to6-30-25_table2.csv,18.0,Layoff Permanent,3979 East Guasti Road  Ontario CA 91761
07/26/2024,09/24/2024,07/29/2024,SunPower Corporation,,San Diego County,13 Layoff Permanent,,warn7-1-24to6-30-25_table2.csv,warn7-1-24to6-30-25_table2.csv,13.0,Layoff Permanent,9311 Stevens Road  Santee CA 92071
11/14/2024,03/10/2025,11/15/2024,"Advance Stores Company, Incorporated and its subsidiary,",,San Diego County,14 Closure Permanent,,warn7-1-24to6-30-25_table20.csv,warn7-1-24to6-30-25_table20.csv,14.0,Closure Permanent,197 Jamacha Road  El Cajon CA 92019
11/14/2024,03/05/2025,11/15/2024,"Advance Stores Company, Incorporated and its subsidiary,",,San Diego County,9 Closure Permanent,,warn7-1-24to6-30-25_table20.csv,warn7-1-24to6-30-25_table20.csv,9.0,Closure Permanent,256 El Camino Real North  Encinitas CA 92024
11/14/2024,03/09/2025,11/15/2024,"Advance Stores Company, Incorporated and its subsidiary,",,San Diego County,11 Closure Permanent,,warn7-1-24to6-30-25_table20.csv,warn7-1-24to6-30-25_table20.csv,11.0,Closure Permanent,1000 Tierra Del Rey  Chula Vista CA 91910
11/14/2024,03/07/2025,11/15/2024,"Advance Stores Company, Incorporated and its subsidiary,",,San Diego County,12 Closure Permanent,,warn7-1-24to6-30-25_table20.csv,warn7-1-24to6-30-25_table20.csv,12.0,Closure Permanent,3752 Plaza Drive  Oceanside CA 92056
11/14/2024,03/09/2025,11/15/2024,"Advance Stores Company, Incorporated and its subsidiary,",,San Diego County,16 Closure Permanent,,warn7-1-24to6-30-25_table20.csv,warn7-1-24to6-30-25_table20.csv,16.0,Closure Permanent,454 Broadway  Chula Vista CA 91910
11/14/2024,03/05/2025,11/15/2024,"Advance Stores Company, Incorporated and its subsidiary,",,San Diego County,13 Closure Permanent,,warn7-1-24to6-30-25_table20.csv,warn7-1-24to6-30-25_table20.csv,13.0,Closure Permanent,2041 Mission Avenue Suite 100  Oceanside CA 92058
11/14/2024,03/07/2025,11/15/2024,"Advance Stores Company, Incorporated and its subsidiary,",,San Diego County,14 Closure Permanent,,warn7-1-24to6-30-25_table20.csv,warn7-1-24to6-30-25_table20.csv,14.0,Closure Permanent,"855 West Mission Avenue, Unit 100  Escondido CA 92025"
11/14/2024,03/11/2025,11/15/2024,"Advance Stores Company, Incorporated and its subsidiary,",,San Diego County,14 Closure Permanent,,warn7-1-24to6-30-25_table20.csv,warn7-1-24to6-30-25_table20.csv,14.0,Closure Permanent,4441 Genesee Avenue  San Diego CA 92117
11/14/2024,03/06/2025,11/15/2024,"Advance Stores Company, Incorporated and its subsidiary,",,San Diego County,9 Closure Permanent,,warn7-1-24to6-30-25_table20.csv,warn7-1-24to6-30-25_table20.csv,9.0,Closure Permanent,6714 El Cajon Blvd  San Diego CA 92115
11/14/2024,03/06/2025,11/15/2024,"Advance Stores Company, Incorporated and its subsidiary,",,San Joaquin County,11 Closure Permanent,,warn7-1-24to6-30-25_table20.csv,warn7-1-24to6-30-25_table20.csv,11.0,Closure Permanent,1645 E Miner Avenue  Stockton CA 95205
11/14/2024,03/06/2025,11/15/2024,"Advance Stores Company, Incorporated and its subsidiary,",,San Joaquin County,9 Closure Permanent,,warn7-1-24to6-30-25_table20.csv,warn7-1-24to6-30-25_table20.csv,9.0,Closure Permanent,550 East Kettleman Lane  Lodi CA 95240
11/14/2024,03/05/2025,11/15/2024,"Advance Stores Company, Incorporated and its subsidiary,",,San Joaquin County,10 Closure Permanent,,warn7-1-24to6-30-25_table20.csv,warn7-1-24to6-30-25_table20.csv,10.0,Closure Permanent,839 E Dr Martin Luther King Jr Blvd  Stockton CA 95206
11/14/2024,03/08/2025,11/15/2024,"Advance Stores Company, Incorporated and its subsidiary,",,San Joaquin County,13 Closure Permanent,,warn7-1-24to6-30-25_table20.csv,warn7-1-24to6-30-25_table20.csv,13.0,Closure Permanent,4987 West Lane  Stockton CA 95210
11/14/2024,03/09/2025,11/15/2024,"Advance Stores Company, Incorporated and its subsidiary,",,San Luis Obispo County,20 Closure Permanent,,warn7-1-24to6-30-25_table20.csv,warn7-1-24to6-30-25_table20.csv,20.0,Closure Permanent,1215 E Grand Avenue  Arroyo Grande CA 93420
11/14/2024,03/10/2025,11/15/2024,"Advance Stores Company, Incorporated and its subsidiary,",,San Luis Obispo County,17 Closure Permanent,,warn7-1-24to6-30-25_table20.csv,warn7-1-24to6-30-25_table20.csv,17.0,Closure Permanent,1555 S Oxnard Blvd  Oxnard CA 93030
11/14/2024,03/10/2025,11/15/2024,"Advance Stores Company, Incorporated and its subsidiary,",,San Luis Obispo County,18 Closure Permanent,,warn7-1-24to6-30-25_table20.csv,warn7-1-24to6-30-25_table20.csv,18.0,Closure Permanent,3550 El Cajon Blvd  San Diego CA 92104
11/14/2024,03/09/2025,11/15/2024,"Advance Stores Company, Incorporated and its subsidiary,",,San Mateo County,8 Closure Permanent,,warn7-1-24to6-30-25_table20.csv,warn7-1-24to6-30-25_table20.csv,8.0,Closure Permanent,"1087 Old County Rd, Suite B  San Carlos CA 94070"
11/14/2024,01/24/2025,11/15/2024,"Advance Stores Company, Incorporated and its subsidiary,",,Santa Barbara County,10 Closure Permanent,,warn7-1-24to6-30-25_table20.csv,warn7-1-24to6-30-25_table20.csv,10.0,Closure Permanent,2150 S Broadway  Santa Maria CA 93454
11/14/2024,03/09/2025,11/15/2024,"Advance Stores Company, Incorporated and its subsidiary,",,Santa Barbara County,8 Closure Permanent,,warn7-1-24to6-30-25_table20.csv,warn7-1-24to6-30-25_table20.csv,8.0,Closure Permanent,1723 S Broadway #A  Santa Maria CA 93454
11/14/2024,03/09/2025,11/15/2024,"Advance Stores Company, Incorporated and its subsidiary,",,Santa Clara County,9 Closure Permanent,,warn7-1-24to6-30-25_table20.csv,warn7-1-24to6-30-25_table20.csv,9.0,Closure Permanent,210 East 10th Street  Gilroy CA 95020
11/14/2024,03/07/2025,11/15/2024,"Advance Stores Company, Incorporated and its subsidiary,",,Santa Clara County,6 Closure Permanent,,warn7-1-24to6-30-25_table20.csv,warn7-1-24to6-30-25_table20.csv,6.0,Closure Permanent,400 E Trimble Road  San Jose CA 95131
11/14/2024,03/07/2025,11/15/2024,"Advance Stores Company, Incorporated and its subsidiary,",,Santa Clara County,12 Closure Permanent,,warn7-1-24to6-30-25_table20.csv,warn7-1-24to6-30-25_table20.csv,12.0,Closure Permanent,2730 Story Road  San Jose CA 95127
11/14/2024,03/08/2025,11/15/2024,"Advance Stores Company, Incorporated and its subsidiary,",,Santa Clara County,7 Closure Permanent,,warn7-1-24to6-30-25_table20.csv,warn7-1-24to6-30-25_table20.csv,7.0,Closure Permanent,164 East El Camino Real  Sunnyvale CA 94087
11/14/2024,03/08/2025,11/15/2024,"Advance Stores Company, Incorporated and its subsidiary,",,Santa Clara County,9 Closure Permanent,,warn7-1-24to6-30-25_table20.csv,warn7-1-24to6-30-25_table20.csv,9.0,Closure Permanent,3780 Stevens Creek Blvd Unit 20  San Jose CA 95117
11/14/2024,02/26/2025,11/15/2024,"Advance Stores Company, Incorporated and its subsidiary,",,Solano County,10 Closure Permanent,,warn7-1-24to6-30-25_table20.csv,warn7-1-24to6-30-25_table20.csv,10.0,Closure Permanent,182 Plaza Drive  Vallejo CA 94591
11/14/2024,02/25/2025,11/15/2024,"Advance Stores Company, Incorporated and its subsidiary,",,Sonoma County,6 Closure Permanent,,warn7-1-24to6-30-25_table20.csv,warn7-1-24to6-30-25_table20.csv,6.0,Closure Permanent,1038 Petaluma Hill Road  Santa Rosa CA 95404
11/14/2024,03/07/2025,11/15/2024,"Advance Stores Company, Incorporated and its subsidiary,",,Stanislaus County,11 Closure Permanent,,warn7-1-24to6-30-25_table20.csv,warn7-1-24to6-30-25_table20.csv,11.0,Closure Permanent,1340 Mchenry Avenue  Modesto CA 95350
11/14/2024,03/08/2025,11/15/2024,"Advance Stores Company, Incorporated and its subsidiary,",,Ventura County,9 Closure Permanent,,warn7-1-24to6-30-25_table21.csv,warn7-1-24to6-30-25_table21.csv,9.0,Closure Permanent,2099 E Thousand Oaks Blvd  Thousand Oaks CA 91362
11/14/2024,03/08/2025,11/15/2024,"Advance Stores Company, Incorporated and its subsidiary,",,Ventura County,11 Closure Permanent,,warn7-1-24to6-30-25_table21.csv,warn7-1-24to6-30-25_table21.csv,11.0,Closure Permanent,4001 E Main Street  Ventura CA 93003
11/14/2024,03/07/2025,11/15/2024,"Advance Stores Company, Incorporated and its subsidiary,",,Yolo County,6 Closure Permanent,,warn7-1-24to6-30-25_table21.csv,warn7-1-24to6-30-25_table21.csv,6.0,Closure Permanent,320 Elm Street  Woodland CA 95695
11/15/2024,01/17/2025,11/15/2024,Boeing,,Alameda County,1 Layoff Permanent,,warn7-1-24to6-30-25_table21.csv,warn7-1-24to6-30-25_table21.csv,1.0,Layoff Permanent,5753 W Las Positas Blvd.  Pleasanton CA 94588
11/15/2024,01/17/2025,11/15/2024,Boeing,,Kern County,3 Layoff Permanent,,warn7-1-24to6-30-25_table21.csv,warn7-1-24to6-30-25_table21.csv,3.0,Layoff Permanent,199 S Wolfe Ave  Edwards AFB CA 93524
11/15/2024,01/17/2025,11/15/2024,Boeing,,Kings County,1 Layoff Permanent,,warn7-1-24to6-30-25_table21.csv,warn7-1-24to6-30-25_table21.csv,1.0,Layoff Permanent,210 D Reeves Blvd.  Lemoore CA 93246
11/15/2024,01/17/2025,11/15/2024,Boeing,,Los Angeles County,144 Layoff Permanent,,warn7-1-24to6-30-25_table21.csv,warn7-1-24to6-30-25_table21.csv,144.0,Layoff Permanent,900 North Pacific Coast Hwy  El Segundo CA 90245
11/15/2024,01/17/2025,11/15/2024,Boeing,,Los Angeles County,115 Layoff Permanent,,warn7-1-24to6-30-25_table21.csv,warn7-1-24to6-30-25_table21.csv,115.0,Layoff Permanent,4000 N. Lakewood Blvd.  Long Beach CA 90808
11/15/2024,01/17/2025,11/15/2024,Boeing,,Los Angeles County,1 Layoff Permanent,,warn7-1-24to6-30-25_table21.csv,warn7-1-24to6-30-25_table21.csv,1.0,Layoff Permanent,1500 E. Ave M USAF Plant 42 Palmadale CA 93550
11/15/2024,01/17/2025,11/15/2024,Boeing,,Orange County,57 Layoff Permanent,,warn7-1-24to6-30-25_table21.csv,warn7-1-24to6-30-25_table21.csv,57.0,Layoff Permanent,14441 Astronautics Lane  Huntington Beach CA 92647
11/15/2024,01/17/2025,11/15/2024,Boeing,,Orange County,90 Layoff Permanent,,warn7-1-24to6-30-25_table21.csv,warn7-1-24to6-30-25_table21.csv,90.0,Layoff Permanent,2201 Seal Beach Blvd  Seal Beach CA 90740
11/15/2024,01/17/2025,11/15/2024,Boeing,,Orange County,89 Layoff Permanent,,warn7-1-24to6-30-25_table21.csv,warn7-1-24to6-30-25_table21.csv,89.0,Layoff Permanent,2600 Westiminster Blvd.  Seal Beach CA 90740
11/15/2024,01/17/2025,11/15/2024,Boeing,,San Bernardino County,1 Layoff Permanent,,warn7-1-24to6-30-25_table21.csv,warn7-1-24to6-30-25_table21.csv,1.0,Layoff Permanent,18368 Phantom St.  Victorville CA 92394
11/15/2024,01/17/2025,11/15/2024,Boeing,,San Diego County,4 Layoff Permanent,,warn7-1-24to6-30-25_table21.csv,warn7-1-24to6-30-25_table21.csv,4.0,Layoff Permanent,Bldg 9570 Pless Avenue MCAS Miramar San DIego CA 92145
11/15/2024,01/17/2025,11/15/2024,Boeing,,San Diego County,21 Layoff Permanent,,warn7-1-24to6-30-25_table21.csv,warn7-1-24to6-30-25_table21.csv,21.0,Layoff Permanent,6910 Carroll Road  San Diego CA 92121
11/15/2024,01/17/2025,11/15/2024,Boeing,,Santa Barbara County,1 Layoff Permanent,,warn7-1-24to6-30-25_table21.csv,warn7-1-24to6-30-25_table21.csv,1.0,Layoff Permanent,"747 Nebraska Ave, Vandenberg SFB Vandenberg Space Force Base"
11/15/2024,01/17/2025,11/15/2024,Boeing,,Santa Clara County,4 Layoff Permanent,,warn7-1-24to6-30-25_table21.csv,warn7-1-24to6-30-25_table21.csv,4.0,Layoff Permanent,329 North Bernardo Ave.  Mountain View CA 94043
11/15/2024,01/17/2025,11/15/2024,Boeing,,Ventura County,1 Layoff Permanent,,warn7-1-24to6-30-25_table21.csv,warn7-1-24to6-30-25_table21.csv,1.0,Layoff Permanent,2810 Bunsen Ave.  Ventura CA 93003
11/18/2024,01/19/2025,11/19/2024,"Michaels Stores, Inc. dba Moskatels",,Los Angeles County,37 Closure Permanent,,warn7-1-24to6-30-25_table21.csv,warn7-1-24to6-30-25_table21.csv,37.0,Closure Permanent,738 Wall Street  Los Angeles CA 90014
11/19/2024,01/18/2025,11/19/2024,Del Friscos Grille,,Orange County,74 Closure Temporary,,warn7-1-24to6-30-25_table21.csv,warn7-1-24to6-30-25_table21.csv,74.0,Closure Temporary,772 Spectrum Center Dr  Irvine CA 92618
11/15/2024,01/10/2025,11/19/2024,JPMorgan Chase,,San Francisco County,80 Layoff Permanent,,warn7-1-24to6-30-25_table21.csv,warn7-1-24to6-30-25_table21.csv,80.0,Layoff Permanent,111 Pine Street  San Francisco CA 94111
11/15/2024,01/10/2025,11/19/2024,JPMorgan Chase,,San Francisco County,255 Layoff Permanent,,warn7-1-24to6-30-25_table21.csv,warn7-1-24to6-30-25_table21.csv,255.0,Layoff Permanent,One Front Street  San Francisco CA 94111
11/19/2024,01/17/2025,11/19/2024,Urban Alchemy,,San Francisco County,311 Layoff Permanent,,warn7-1-24to6-30-25_table21.csv,warn7-1-24to6-30-25_table21.csv,311.0,Layoff Permanent,255 Golden Gate Avenue  San Francisco CA 94102
11/19/2024,01/08/2025,11/19/2024,"Old Custom House, Inc.",,San Luis Obispo County,108 Closure Temporary,,warn7-1-24to6-30-25_table21.csv,warn7-1-24to6-30-25_table21.csv,108.0,Closure Temporary,404 Front Street  Avila Beach CA 93424
11/15/2024,01/15/2025,11/19/2024,ABL Space Systems Company,,Los Angeles County,53 Layoff Permanent,,warn7-1-24to6-30-25_table21.csv,warn7-1-24to6-30-25_table21.csv,53.0,Layoff Permanent,"140, 224, and 225 Oregon Street  El Segundo CA 90245"
11/19/2024,01/10/2025,11/20/2024,"23andMe, Inc.",,San Mateo County,31 Closure Permanent,,warn7-1-24to6-30-25_table21.csv,warn7-1-24to6-30-25_table21.csv,31.0,Closure Permanent,349 Oyster Point Blvd.  South San Francisco CA 94080
11/19/2024,01/10/2025,11/20/2024,"23andMe, Inc.",,Santa Clara County,122 Layoff Permanent,,warn7-1-24to6-30-25_table21.csv,warn7-1-24to6-30-25_table21.csv,122.0,Layoff Permanent,223 North Mathilda Ave.  Sunnyvale CA 94086
11/20/2024,12/02/2024,11/20/2024.1,"Veritas Technologies, LLC",,Santa Clara County,50 Layoff Permanent,,warn7-1-24to6-30-25_table22.csv,warn7-1-24to6-30-25_table22.csv,50.0,Layoff Permanent,2625 Augustine Drive  Santa Clara CA 95054
11/18/2024,11/12/2024,11/20/2024,"GoForward, Inc.",,Orange County,1 Closure Permanent,,warn7-1-24to6-30-25_table22.csv,warn7-1-24to6-30-25_table22.csv,1.0,Closure Permanent,879 Newport Center Drive  Newport Beach CA 92660
11/18/2024,11/12/2024,11/20/2024,"GoForward, Inc.",,San Francisco County,89 Closure Permanent,,warn7-1-24to6-30-25_table22.csv,warn7-1-24to6-30-25_table22.csv,89.0,Closure Permanent,"550 Kearny, #600  San Francisco CA 94108"
11/20/2024,01/16/2025,11/20/2024,"Joslyn Sunbank Company, LLC",,San Luis Obispo County,64 Closure Permanent,,warn7-1-24to6-30-25_table22.csv,warn7-1-24to6-30-25_table22.csv,64.0,Closure Permanent,1740 Commerce Way  Paso Robles CA 93446
11/21/2024,01/24/2025,11/21/2024,LifeCare Assurance Company,,Los Angeles County,50 Layoff Permanent,,warn7-1-24to6-30-25_table22.csv,warn7-1-24to6-30-25_table22.csv,50.0,Layoff Permanent,"Oxnard Street, Suite 1500  Woodland Hills CA 91367"
